Day fraction since midnight on,photometer (mg/L),(volts)
0.6221598961,29.69672966,-1.101504087
0.6221714504,29.61503029,-1.099654436
0.6221830601,29.49750137,-1.096964598
0.6221946158,29.39924431,-1.09468925
0.6222061896,29.3025074,-1.092425227
0.6222177633,29.23353767,-1.090796471
0.6222293362,29.18194008,-1.089569926
0.6222409006,29.12682724,-1.088252187
0.6222524767,29.08986664,-1.087364078
0.6222640633,29.05239487,-1.086459994
0.6222756148,28.95576286,-1.084111452
0.6222871919,28.8441124,-1.081367016
0.6222987745,28.74527931,-1.078909636
0.6223103285,28.63732529,-1.076195121
0.6223219202,28.53293037,-1.073539615
0.6223334869,28.45442581,-1.071522713
0.6223450718,28.38737679,-1.069786429
0.6223566238,28.31309891,-1.067848086
0.6223682112,28.23569298,-1.065811396
0.6223797924,28.19104195,-1.06462872
0.6223913582,28.12445831,-1.062854409
0.6224029276,28.1106472,-1.062484741
0.6224145039,28.0796299,-1.061652541
0.6224260779,28.0365448,-1.06049192
0.622437647,27.99452209,-1.059354663
0.6224492335,27.96359634,-1.058514357
0.622460805,27.94856834,-1.058104992
0.6224723742,27.89554214,-1.056655288
0.6224839538,27.80475235,-1.054153562
0.6224955077,27.72162628,-1.051841259
0.6225070885,27.5981369,-1.048367381
0.622518662,27.44372368,-1.043957353
0.6225302593,27.30765724,-1.040009379
0.6225418163,27.22527695,-1.037590623
0.6225533755,27.18623543,-1.036436677
0.6225649502,27.14362717,-1.035171747
0.6225765361,27.07301331,-1.033062458
0.6225881127,27.00759125,-1.031093717
0.6225996783,26.93141556,-1.028783679
0.6226112476,26.88545418,-1.027380586
0.6226228487,26.85393333,-1.026414275
0.6226344167,26.77363205,-1.023937464
0.6226459804,26.67588806,-1.020893335
0.6226575563,26.58719826,-1.018103004
0.6226691128,26.51421928,-1.015786767
0.6226806797,26.46536446,-1.014225841
0.6226922761,26.39673615,-1.012019038
0.6227038345,26.32935905,-1.009836435
0.6227154081,26.26818466,-1.007840872
0.6227269817,26.20721245,-1.005838633
0.622738558,26.1448307,-1.003776312
0.622750127,26.10324669,-1.002393723
0.6227617026,26.05950546,-1.000932694
0.6227732763,25.98487282,-0.9984236956
0.6227848559,25.91308212,-0.9959909916
0.6227964179,25.83488274,-0.9933193326
0.6228080014,25.77316284,-0.9911946058
0.6228195886,25.72681046,-0.9895895123
0.622831146,25.68389702,-0.9880962372
0.6228427234,25.64383125,-0.9866958261
0.622854293,25.54935837,-0.9833692908
0.622865865,25.45632935,-0.980060041
0.6228774529,25.36534119,-0.9767908454
0.6228890363,25.29611015,-0.9742816091
0.6229005972,25.24355125,-0.9723640084
0.6229121662,25.20943642,-0.9711134434
0.6229237401,25.17081451,-0.9696920514
0.6229353165,25.16805267,-0.9695901275
0.6229468756,25.13990402,-0.968550086
0.6229584658,25.0550251,-0.9653946757
0.6229700185,24.9460392,-0.9613000154
0.6229816058,24.84328079,-0.9573945999
0.6229931724,24.78422737,-0.9551304579
0.6230047604,24.68509293,-0.9512966275
0.6230163133,24.60553169,-0.9481896758
0.623027891,24.55974007,-0.9463892579
0.6230394743,24.51438713,-0.9445972443
0.6230510757,24.4552021,-0.9422453046
0.6230626377,24.42374229,-0.9409890175
0.6230741975,24.3704586,-0.9388512969
0.6230857655,24.26560974,-0.9346083999
0.6230973322,24.20418549,-0.9321002364
0.6231089113,24.18319511,-0.9312393069
0.6231204758,24.17913246,-0.9310724139
0.6231320669,24.15289307,-0.9299929142
0.6231436578,24.04844284,-0.9256650209
0.6231552042,23.8768959,-0.9184494615
0.623166769,23.77473068,-0.914087832
0.6231783629,23.7267189,-0.9120212793
0.623189934,23.66365814,-0.9092904925
0.6232014977,23.6127739,-0.9070733786
0.6232130622,23.54039574,-0.9038984179
0.6232246493,23.45901489,-0.900298655
0.6232362186,23.39518547,-0.8974527717
0.623247782,23.36073875,-0.8959087729
0.6232593807,23.32571983,-0.8943331242
0.6232709488,23.29704285,-0.8930383325
0.6232825163,23.23596764,-0.8902673125
0.6232940897,23.18105507,-0.8877601624
0.6233056643,23.11801529,-0.884863317
0.6233172255,23.08104515,-0.8831552267
0.6233287955,23.03243256,-0.8808987141
0.6233403712,22.97627258,-0.8782769442
0.6233519459,22.90217018,-0.8747929931
0.6233635145,22.80528259,-0.87019521
0.6233751224,22.72478676,-0.866338253
0.6233866765,22.66369438,-0.8633884192
0.6233982642,22.60489082,-0.860530436
0.6234098335,22.55779076,-0.8582280874
0.6234213983,22.51592445,-0.856171608
0.6234329675,22.43815422,-0.8523266912
0.6234445542,22.36657143,-0.8487586975
0.6234561316,22.30828094,-0.8458327055
0.6234677,22.25832367,-0.8433102369
0.62347928,22.21461678,-0.8410921097
0.6234908419,22.16169548,-0.8383921385
0.6235024013,22.12083244,-0.8362966776
0.6235139998,22.09090233,-0.8347559571
0.6235255538,22.063097,-0.8333200812
0.6235371217,22.00614166,-0.8303653598
0.623548713,21.92388916,-0.8260658383
0.6235602733,21.8457756,-0.8219468594
0.6235718555,21.78678894,-0.8188132048
0.623583426,21.72815704,-0.8156783581
0.623595009,21.6850071,-0.8133584261
0.6236065925,21.61095619,-0.8093518019
0.6236181435,21.5528965,-0.8061877489
0.6236297246,21.49538612,-0.8030338287
0.6236412961,21.44599152,-0.8003091216
0.6236528771,21.40221214,-0.7978820205
0.6236644356,21.35549927,-0.7952793837
0.6236760161,21.31960678,-0.7932707071
0.6236875762,21.26528549,-0.7902155519
0.6236991574,21.17628288,-0.7851708531
0.6237107414,21.09892082,-0.7807459831
0.6237223059,21.04559517,-0.7776741982
0.6237338862,21.01047325,-0.7756412029
0.6237454426,20.96404457,-0.7729418874
0.623757028,20.90912056,-0.7697309852
0.623768612,20.85108948,-0.7663175464
0.6237801838,20.78928757,-0.7626584172
0.6237917571,20.71835709,-0.7584285736
0.6238033107,20.67289352,-0.7557000518
0.6238149232,20.61905098,-0.752451241
0.6238264824,20.5674572,-0.749320209
0.623838039,20.52840805,-0.7469388247
0.6238496212,20.49957275,-0.7451737523
0.6238611813,20.43639946,-0.7412873507
0.6238727574,20.37944603,-0.737760663
0.6238843433,20.33241463,-0.7348318696
0.6238959153,20.28053665,-0.7315838933
0.6239074899,20.22655106,-0.7281843424
0.6239190645,20.17110443,-0.7246719599
0.62393064,20.10876656,-0.720697701
0.6239422133,20.0657196,-0.7179374695
0.623953771,20.02022552,-0.7150062323
0.6239653501,19.97574234,-0.7121261358
0.6239769149,19.94081306,-0.7098547816
0.62398852,19.89565086,-0.7069052458
0.6240000699,19.84989738,-0.703902185
0.6240116492,19.78210449,-0.6994251013
0.6240232345,19.72696877,-0.6957594752
0.6240348074,19.66560173,-0.6916534901
0.6240463619,19.61161995,-0.6880190372
0.6240579404,19.6070919,-0.6877132058
0.6240695194,19.59688568,-0.6870232821
0.6240810896,19.53757477,-0.6829988956
0.6240926534,19.47078323,-0.6784356833
0.6241042249,19.39221954,-0.6730255485
0.6241158046,19.33506393,-0.6690605283
0.6241273903,19.29379463,-0.66618222
0.6241389413,19.25536919,-0.6634905338
0.6241505453,19.2077446,-0.6601388454
0.6241620904,19.16182327,-0.6568905711
0.6241736623,19.12437058,-0.6542292833
0.6241852419,19.06248856,-0.6498083472
0.6241968224,19.05635071,-0.6493681669
0.6242083888,19.02258873,-0.6469419599
0.6242199555,18.96941757,-0.6431028247
0.6242315391,18.92009544,-0.6395216584
0.6242431084,18.85453224,-0.6347313523
0.6242546904,18.82495499,-0.6325592399
0.624266293,18.78343391,-0.6294980049
0.6242778233,18.69956398,-0.6232722402
0.624289409,18.61527824,-0.6169580817
0.6243009746,18.53647041,-0.6110017896
0.6243125459,18.5062561,-0.6087045074
0.6243241488,18.4785614,-0.6065922379
0.624335706,18.45922089,-0.6051133871
0.6243472703,18.43850136,-0.603525579
0.6243588509,18.4283886,-0.6027493477
0.6243704281,18.38912582,-0.5997273326
0.6243820279,18.29696655,-0.5925831795
0.6243935686,18.23061943,-0.5873954892
0.6244051461,18.1558075,-0.5815007687
0.6244167201,18.11410332,-0.5781937838
0.624428288,18.09315109,-0.5765266418
0.6244398705,18.06625938,-0.5743814111
0.6244514247,18.0308075,-0.5715436935
0.6244629998,17.97218132,-0.5668269992
0.6244745723,17.91170502,-0.5619297624
0.6244861624,17.8469944,-0.5566538572
0.6244977265,17.80709076,-0.5533818603
0.6245093226,17.7437706,-0.5481606722
0.6245208882,17.68786621,-0.5435209274
0.6245324524,17.63373566,-0.5390013456
0.6245440334,17.58384132,-0.534811914
0.6245556249,17.54726791,-0.5317264795
0.624567183,17.53145599,-0.5303887129
0.6245787561,17.54369736,-0.531424582
0.6245903117,17.48043823,-0.5260568261
0.6246019105,17.44594383,-0.5231141448
0.6246134835,17.39296341,-0.5185729265
0.6246250478,17.34074593,-0.5140714645
0.6246366242,17.29422188,-0.5100392699
0.6246482084,17.23322296,-0.5047214031
0.624659762,17.18105125,-0.5001450777
0.6246713337,17.15076637,-0.4974766374
0.6246829158,17.12432861,-0.4951399565
0.6246944888,17.08872414,-0.4919824898
0.6247060834,17.0328083,-0.4869989455
0.6247176355,16.99319458,-0.4834500253
0.6247291992,16.9626503,-0.4807029665
0.6247407699,16.91828918,-0.4766973257
0.6247523517,16.85009766,-0.4705018699
0.6247639172,16.77681732,-0.4637925029
0.6247754858,16.73277092,-0.4597340524
0.6247870592,16.69518662,-0.4562555552
0.6247986514,16.65711784,-0.4527175426
0.6248102324,16.63396645,-0.4505589306
0.6248217902,16.62325478,-0.4495581686
0.6248333569,16.56754875,-0.4443356097
0.6248449275,16.51540375,-0.4394180477
0.6248564987,16.4726963,-0.4353697002
0.6248680835,16.4204998,-0.4303960502
0.62487965,16.38228607,-0.4267370105
0.6248912385,16.34245873,-0.4229070842
0.62490281,16.31522179,-0.4202784598
0.6249143846,16.28610611,-0.4174598455
0.624925949,16.25827026,-0.4147566855
0.6249375444,16.22690201,-0.4117007256
0.6249490898,16.19970322,-0.409042418
0.6249606681,16.13220406,-0.4024114013
0.6249722545,16.06225014,-0.3954877257
0.624983837,16.01934242,-0.3912146389
0.6249953964,15.98663902,-0.3879445195
0.6250069715,15.95945454,-0.385217309
0.625018532,15.92825603,-0.3820774257
0.6250301144,15.88790798,-0.3780009449
0.6250416952,15.82260609,-0.3713652194
0.6250532627,15.77625179,-0.3666262031
0.6250648584,15.73840332,-0.3627389371
0.625076415,15.70684624,-0.3594856858
0.6250879833,15.66132641,-0.3547731936
0.6250995549,15.61443233,-0.3498939872
0.6251111287,15.58374119,-0.3466871381
0.6251227017,15.55304146,-0.3434685767
0.625134277,15.50143242,-0.3380337954
0.6251458569,15.46606255,-0.3342913985
0.6251574142,15.43924046,-0.3314438462
0.6251689899,15.40426731,-0.3277183175
0.6251805646,15.36868,-0.3239129186
0.6251921284,15.32332134,-0.3190411329
0.6252037096,15.28014469,-0.3143813312
0.6252152933,15.23215771,-0.3091766536
0.6252268494,15.20399475,-0.3061094582
0.6252384456,15.17306805,-0.3027303815
0.62525001,15.14593601,-0.2997564971
0.6252615735,15.10703182,-0.2954770625
0.6252731577,15.08790016,-0.2933658361
0.625284739,15.07823467,-0.2922976017
0.6252963009,15.06711102,-0.2910667658
0.6253078831,15.03879452,-0.2879270017
0.6253194536,14.98876953,-0.2823562622
0.6253310131,14.92729282,-0.2754687071
0.6253425969,14.88419247,-0.2706123292
0.6253541794,14.87794113,-0.2699061334
0.6253657526,14.85543537,-0.2673594058
0.6253773256,14.81945419,-0.2632750273
0.6253888834,14.7502861,-0.2553783059
0.6254004763,14.69413567,-0.2489240319
0.6254120335,14.63981247,-0.2426420599
0.6254236122,14.60395527,-0.238475129
0.6254351828,14.55886555,-0.233212173
0.6254467661,14.52635193,-0.2294011265
0.6254583254,14.50919533,-0.2273846716
0.6254699261,14.48076248,-0.2240345478
0.6254814833,14.43862724,-0.2190508693
0.6254930517,14.39872837,-0.2143106163
0.6255046396,14.34685135,-0.2081164122
0.6255162111,14.31899261,-0.2047756016
0.6255277771,14.26415539,-0.1981698871
0.6255393541,14.23509216,-0.1946528554
0.625550934,14.20053387,-0.1904563159
0.625562488,14.16792965,-0.186482653
0.6255740705,14.12475491,-0.1811989844
0.6255856576,14.08062077,-0.1757721454
0.6255972212,14.03325653,-0.1699191183
0.6256087827,13.9986496,-0.1656234413
0.6256203709,13.97306061,-0.1624366045
0.6256319531,13.94809914,-0.1593195647
0.6256435267,13.94038486,-0.1583544314
0.6256550872,13.91260242,-0.1548721045
0.6256666556,13.85612869,-0.1477611363
0.6256782535,13.80891895,-0.1417829394
0.6256898085,13.76586342,-0.1363039464
0.6257013917,13.73498631,-0.1323589385
0.62571296,13.71629906,-0.129964903
0.6257245408,13.6744976,-0.124591969
0.6257361078,13.61991692,-0.117539607
0.6257476734,13.59237099,-0.1139645576
0.6257592491,13.5661993,-0.1105577573
0.6257708164,13.54620361,-0.1079484448
0.6257823939,13.50295544,-0.1022853032
0.625793978,13.47245979,-0.0982760414
0.6258055505,13.4397068,-0.0939551517
0.6258171118,13.42369175,-0.0918367431
0.6258286871,13.37939167,-0.0859576985
0.6258402601,13.33416176,-0.0799259469
0.6258518426,13.28759861,-0.0736853629
0.6258634068,13.25440216,-0.06921684
0.6258749864,13.23637199,-0.0667831227
0.6258865724,13.19525337,-0.061214935
0.625898138,13.15599918,-0.0558759235
0.6259097066,13.12697029,-0.0519128889
0.6259212962,13.11290169,-0.0499878712
0.6259328592,13.08169079,-0.045706436
0.6259444439,13.06006813,-0.0427318215
0.6259559995,13.03780651,-0.0396619625
0.6259675764,13.03264332,-0.0389488153
0.6259791627,12.99956703,-0.0343713239
0.6259907316,12.96000671,-0.028874781
0.6260023111,12.9043417,-0.0211005434
0.6260138647,12.87550354,-0.0170543883
0.6260254557,12.85398865,-0.0140273971
0.6260370299,12.81918907,-0.0091164699
0.6260486089,12.82090664,-0.0093592554
0.6260601633,12.82802773,-0.0103655485
0.6260717512,12.73812485,0.0023958746
0.6260833162,12.71419525,0.0058137234
0.6260948996,12.67989922,0.0107277734
0.6261064775,12.65557003,0.0142247695
0.6261180479,12.64382648,0.015916137
0.6261296129,12.62461376,0.0186878145
0.626141193,12.58338928,0.0246545188
0.6261527699,12.5387001,0.0311531518
0.6261643438,12.48178101,0.039476037
0.6261759191,12.43577576,0.0462408513
0.6261874817,12.40270233,0.0511251055
0.6261990614,12.38643551,0.0535336956
0.6262106198,12.36297607,0.0570150614
0.6262222097,12.34279728,0.0600165464
0.6262337804,12.31446457,0.0642421618
0.626245339,12.27363396,0.0703546479
0.6262569122,12.2365942,0.075923048
0.6262685219,12.20265961,0.0810445324
0.6262800823,12.17069817,0.0858855173
0.6262916511,12.13827515,0.0908136219
0.6263032309,12.10218906,0.096318908
0.626314787,12.10721302,0.0955511779
0.6263263773,12.08647442,0.0987230837
0.6263379497,12.07271576,0.1008314043
0.6263495192,12.06816578,0.1015294269
0.6263610953,12.04393578,0.1052518561
0.6263726654,12.01048946,0.1104062721
0.6263842434,11.9707346,0.1165575013
0.6263958175,11.91015816,0.1259817481
0.6264074058,11.86259747,0.1334245801
0.6264189692,11.84531116,0.136139378
0.626430542,11.81728935,0.140550822
0.6264421097,11.77084637,0.1478922218
0.6264536876,11.73535919,0.1535268426
0.6264652616,11.71281719,0.1571172476
0.6264768155,11.69437504,0.1600613743
0.626488392,11.6706686,0.1638544351
0.626499973,11.65457916,0.1664342582
0.626511555,11.60530853,0.1743629128
0.6265231332,11.57173157,0.1797905415
0.6265346927,11.56138325,0.1814674288
0.6265462808,11.56570148,0.1807674766
0.626557848,11.55416584,0.1826379001
0.6265694241,11.52123737,0.1879902333
0.6265809833,11.4702282,0.1963193864
0.626592575,11.42370224,0.2039569467
0.6266041354,11.40770626,0.2065916508
0.6266157036,11.39241123,0.2091152817
0.626627288,11.3344202,0.218721807
0.6266388694,11.2828064,0.2273229063
0.6266504431,11.26983547,0.2294920534
0.6266620016,11.25304604,0.2323044091
0.6266735912,11.23201656,0.2358341664
0.6266851498,11.1946516,0.2421257794
0.62669674,11.16464901,0.2471961677
0.6267083106,11.13785076,0.2517391741
0.6267198851,11.1097784,0.2565122545
0.6267314566,11.0795002,0.2616767585
0.6267430229,11.04641724,0.2673392594
0.626754605,11.00985813,0.2736204863
0.6267661766,10.98324776,0.2782081366
0.6267777502,10.97229004,0.2801011205
0.6267893308,10.95394039,0.2832760215
0.6268008942,10.92001343,0.2891631424
0.6268124585,10.88510132,0.2952438593
0.6268240475,10.86952972,0.2979635298
0.6268356185,10.86165333,0.2993408144
0.6268472066,10.84754658,0.3018107116
0.6268587545,10.81695271,0.3071802258
0.6268703443,10.77667522,0.314276576
0.6268819121,10.74005032,0.3207566142
0.6268934923,10.71312332,0.3255372047
0.6269050564,10.68570423,0.3304195404
0.6269166413,10.66892052,0.3334153295
0.6269281987,10.63095284,0.3402124643
0.6269397735,10.62044334,0.3420989811
0.626951345,10.59947109,0.3458699286
0.6269629336,10.59535122,0.3466116786
0.6269744944,10.59443474,0.3467768133
0.6269860825,10.56308365,0.3524330258
0.6269976588,10.53382015,0.3577301502
0.6270092114,10.51713371,0.3607581556
0.6270208064,10.48529243,0.366551578
0.6270323688,10.45445538,0.3721813858
0.6270439505,10.42333508,0.3778822422
0.6270555349,10.43343735,0.3760295212
0.6270671028,10.43562126,0.3756292462
0.6270786569,10.39650536,0.3828124702
0.6270902704,10.37683105,0.3864369988
0.6271018075,10.36039352,0.3894711733
0.627113386,10.31628799,0.3976396024
0.6271249621,10.27509022,0.4053047895
0.6271365279,10.24856377,0.4102585316
0.6271481116,10.23552227,0.412699312
0.627159677,10.21915817,0.4157666564
0.6271712601,10.19935608,0.4194859266
0.6271828311,10.18432999,0.4223133922
0.6271943942,10.15974522,0.4269497395
0.6272059657,10.15706348,0.4274561405
0.6272175398,10.10857773,0.4366387427
0.6272291246,10.08904743,0.4403512776
0.6272406892,10.05579376,0.4466905892
0.6272522805,10.02424908,0.4527252614
0.6272638474,10.00114536,0.4571584165
0.6272754302,9.9724617,0.4626776576
0.6272869854,9.950645447,0.4668871164
0.6272985778,9.939289093,0.4690823555
0.6273101427,9.923682213,0.4721034467
0.6273217371,9.912478447,0.4742754996
0.6273332819,9.88795948,0.4790381491
0.6273448826,9.854529381,0.4855520427
0.6273564438,9.834649086,0.4894371033
0.6273680145,9.811369896,0.4939970076
0.6273795801,9.788683891,0.4984519482
0.6273911592,9.754009247,0.505282104
0.6274027386,9.716810226,0.5126384497
0.6274143048,9.700904846,0.5157930255
0.627425882,9.691753388,0.5176103711
0.6274374607,9.6920681,0.517547965
0.6274490197,9.676262856,0.5206908584
0.6274606226,9.631581307,0.5296056271
0.6274721907,9.605179787,0.5348936319
0.6274837533,9.575880051,0.540779829
0.627495315,9.555282593,0.5449290872
0.6275069052,9.535355568,0.5489519835
0.6275184713,9.519351006,0.5521894693
0.627530038,9.502922058,0.5555186868
0.6275416125,9.487578392,0.5586332679
0.6275531872,9.462820053,0.5636699796
0.6275647619,9.442531586,0.567807436
0.6275763361,9.415266991,0.5733820796
0.6275879058,9.387531281,0.5790699124
0.6275994843,9.36323452,0.5840665698
0.6276110641,9.338515282,0.5891637802
0.6276226309,9.317845345,0.5934366584
0.6276342153,9.284385681,0.6003735065
0.6276457726,9.261562347,0.605119884
0.6276573579,9.242070198,0.6091828346
0.6276689333,9.233774185,0.6109147072
0.6276805031,9.221613884,0.6134558916
0.627692079,9.209878922,0.6159115434
0.6277036621,9.171482086,0.6239683032
0.6277152163,9.150708199,0.6283414364
0.6277267999,9.140195847,0.6305581927
0.6277383619,9.129308701,0.6328564882
0.6277499453,9.095358849,0.6400411129
0.6277615257,9.08565712,0.6420992017
0.6277730996,9.068656921,0.6457105875
0.6277846796,9.053496361,0.6489370465
0.627796235,9.018606186,0.6563820839
0.6278078097,8.970534325,0.6666865945
0.6278193867,8.951152802,0.6708564162
0.6278309613,8.93597126,0.6741287112
0.6278425363,8.917953491,0.6780194044
0.6278540981,8.890954971,0.6838636994
0.6278656829,8.864009857,0.6897136569
0.6278772644,8.835393906,0.6959450245
0.627888837,8.815117836,0.7003719807
0.6279003941,8.817591667,0.6998313665
0.6279119714,8.803303719,0.7029560804
0.6279235709,8.78345108,0.707305789
0.6279351247,8.763949394,0.7115877271
0.6279466924,8.753124237,0.7139683962
0.627958286,8.745638847,0.7156164646
0.627969851,8.727279663,0.7196637988
0.6279814236,8.708041191,0.7239138484
0.6279929938,8.682889938,0.7294834852
0.6280045641,8.661039352,0.7343345881
0.6280161349,8.650320053,0.7367186546
0.6280277198,8.628313065,0.7416217327
0.6280393004,8.599458695,0.7480684519
0.6280508772,8.592682838,0.7495850921
0.6280624468,8.560202599,0.7568715811
0.6280740071,8.52759552,0.7642123103
0.6280855969,8.512251854,0.7676755786
0.628097163,8.491139412,0.7724504471
0.6281087452,8.475972176,0.7758875489
0.6281203058,8.458080292,0.7799493074
0.6281318838,8.442033768,0.783598721
0.6281434479,8.429540634,0.7864446044
0.6281550408,8.424921036,0.7874978185
0.6281665929,8.412173271,0.7904071212
0.6281781766,8.379796982,0.79781425
0.6281897517,8.350146294,0.8046206236
0.6282013208,8.327136993,0.8099175692
0.6282129029,8.288749695,0.8187844157
0.6282244666,8.279740334,0.8208707571
0.6282360532,8.258216858,0.825863421
0.6282476294,8.248985291,0.8280082345
0.6282592167,8.227392197,0.8330338597
0.6282707631,8.222801209,0.8341040015
0.628282345,8.206996918,0.8377914429
0.6282939273,8.177224159,0.8447556496
0.6283054902,8.158104897,0.8492398858
0.6283170656,8.142812729,0.8528330922
0.6283286488,8.132741928,0.8552026153
0.6283402207,8.117508888,0.8587918282
0.6283517736,8.103852272,0.8620148897
0.6283633639,8.090444565,0.8651836514
0.6283749375,8.067584992,0.8705968857
0.6283865123,8.069027901,0.8702546954
0.6283980834,8.022546768,0.8813017607
0.6284096589,7.990356922,0.888984859
0.6284212367,7.971349716,0.8935342431
0.6284328064,7.962481499,0.8956600428
0.6284443763,7.947939396,0.8991503716
0.6284559421,7.927483559,0.9040694833
0.6284675299,7.92028141,0.905804038
0.628479105,7.895544529,0.9117720127
0.6284906911,7.862542152,0.9197590947
0.6285022372,7.850488663,0.9226832986
0.6285138244,7.831046581,0.927408278
0.6285253974,7.815295219,0.9312435389
0.6285369674,7.798183441,0.9354175925
0.6285485358,7.771886826,0.9418471456
0.6285601171,7.756128788,0.9457089305
0.6285716886,7.733232975,0.9513315558
0.6285832503,7.733024597,0.9513828158
0.6285948233,7.714394569,0.9559684396
0.628606401,7.69255209,0.9613565803
0.6286179717,7.678953648,0.964717567
0.6286295679,7.662044048,0.9689038992
0.6286411524,7.641283512,0.9740540981
0.6286527144,7.626288414,0.9777811766
0.6286642906,7.602565765,0.9836902022
0.6286758615,7.596036911,0.9853190184
0.628687434,7.580229759,0.9892677069
0.628699016,7.567717552,0.992397964
0.6287105643,7.559726238,0.994399488
0.6287221513,7.54011631,0.9993184805
0.6287337094,7.520685673,1.004202724
0.6287453021,7.49475956,1.010735869
0.6287568723,7.472356796,1.016396046
0.628768453,7.460486889,1.019400716
0.6287800231,7.436247826,1.025548339
0.6287916011,7.425238133,1.028346062
0.6288031754,7.411388397,1.031870127
0.6288147426,7.398984909,1.035030842
0.6288263207,7.390068054,1.037305594
0.6288378776,7.368993759,1.042690754
0.6288494568,7.357112408,1.04573226
0.6288610332,7.350469589,1.047434449
0.6288725963,7.329244614,1.052881599
0.6288841675,7.297033787,1.061172128
0.6288957725,7.27287817,1.067408562
0.6289073305,7.242305756,1.075325131
0.6289188998,7.249629498,1.073426247
0.6289304791,7.209879398,1.083750486
0.6289420468,7.196848393,1.087144852
0.6289536252,7.184676647,1.090319634
0.628965193,7.176599503,1.092428684
0.6289767749,7.163705349,1.095799446
0.6289883488,7.154566288,1.0981915
0.628999923,7.127508164,1.105287433
0.6290115064,7.11007309,1.109870911
0.6290230765,7.097236157,1.11325109
0.629034637,7.080170631,1.117751956
0.6290462234,7.066370964,1.121397734
0.629057778,7.04340601,1.127476931
0.6290693919,7.019159317,1.133912087
0.6290809418,7.005684376,1.137495637
0.6290925176,6.986377716,1.142639279
0.6291040929,6.968726635,1.147351265
